company_id,company_name,industry,company_size,economic_cycle,is_insolvent
COMP_09748,Premier Digital Co,Construction,small,peak,0
COMP_02876,Strategic Group Holdings,Logistics,medium,expansion,0
COMP_09099,Pioneer Group SA,Insurance,micro,expansion,1
COMP_08789,Innovative Energy Ltd,Media,enterprise,contraction,1
COMP_07233,Delta Capital SA,Utilities,enterprise,contraction,1
COMP_03727,Innovative Corp Co,Energy,small,expansion,0
COMP_02773,Royal Systems SA,REIT,micro,contraction,0
COMP_00455,Vertex International PLC,Automotive,large,contraction,0
COMP_08190,Vanguard Systems Ltd,Logistics,medium,contraction,1
COMP_01368,Pacific Ventures Group,Technology,small,trough,0
COMP_03713,Elite Energy Ltd,REIT,small,trough,0
COMP_09853,Premier Consulting Inc,Logistics,small,expansion,0
COMP_01389,Crown Logistics SA,Construction,large,contraction,0
COMP_01001,Global Holdings Holdings,Semiconductors,small,peak,0
COMP_07762,Zenith Instruments Co,Mining,large,contraction,1
COMP_03554,American Instruments Inc,Banking,medium,expansion,0
COMP_04115,Precision Commerce Holdings,Agriculture,small,expansion,0
COMP_01668,Frontier Associates Corp,Airlines,micro,expansion,0
COMP_03174,Strategic Networks LLC,Utilities,micro,contraction,0
COMP_09398,Pacific Corp SA,Banking,large,peak,0
COMP_00489,Precision Resources International,REIT,large,peak,0
COMP_03231,National Bio Inc,Media,medium,contraction,0
COMP_03829,Advanced Partners International,Media,medium,trough,0
COMP_08652,Alpha Works Ltd,REIT,small,peak,0
COMP_05209,Phoenix International LLC,Media,large,peak,1
COMP_07849,Freedom Brands LLC,Construction,medium,expansion,1
COMP_05705,Titan Energy LLC,Logistics,large,expansion,1
COMP_09640,Horizon Manufacturing LLC,Oil & Gas,medium,trough,1
COMP_08134,Titan Trade Inc,Software,medium,contraction,1
COMP_00704,Frontier Analytics Inc,Utilities,medium,expansion,0
COMP_05106,United Group PLC,Entertainment,micro,expansion,1
COMP_08894,Strategic Solutions SA,Retail,small,contraction,0
COMP_03292,Atlantic Analytics PLC,Airlines,small,trough,0
COMP_08126,Global Networks Ltd,Semiconductors,small,expansion,0
COMP_09632,Elite Management Inc,Oil & Gas,medium,trough,1
COMP_09022,Alpha Industries Inc,Construction,small,expansion,1
COMP_04910,American Logistics LLC,Construction,enterprise,expansion,1
COMP_04441,Apex Power PLC,Mining,small,expansion,1
COMP_00987,Heritage Networks Ltd,Technology,micro,trough,0
COMP_09237,Alpha International Group,Airlines,small,trough,1
COMP_09884,Pinnacle Consulting Co,Entertainment,enterprise,peak,0
COMP_07706,Nova Trade PLC,Technology,large,contraction,1
COMP_06258,Pinnacle Manufacturing Inc,Construction,micro,expansion,1
COMP_06090,Core Networks SA,REIT,enterprise,contraction,1
COMP_05239,Metro Power Group,Transportation,medium,contraction,1
COMP_01199,Vanguard Materials LLC,Insurance,micro,expansion,0
COMP_09071,Elite Analytics Inc,Renewable Energy,medium,expansion,0
COMP_07520,Precision Commerce Group,Consumer Goods,micro,trough,1
COMP_06813,Core Works Ltd,Entertainment,micro,contraction,1
COMP_08321,Peak Tech International,Agriculture,large,peak,0
COMP_07176,Liberty Enterprises Co,Consumer Goods,small,contraction,1
COMP_04471,Royal Manufacturing SA,Financial Services,medium,expansion,1
COMP_00892,Strategic International LLC,Insurance,small,peak,0
COMP_01970,Core Bio Corp,Utilities,micro,peak,0
COMP_05758,United Med LLC,Media,small,trough,1
COMP_06528,Pioneer Holdings International,Media,micro,peak,1
COMP_06295,Phoenix Associates LLC,Mining,large,contraction,1
COMP_07596,Nexus Tech Co,Utilities,medium,peak,1
COMP_03250,Sterling Works Inc,Semiconductors,enterprise,contraction,0
COMP_06571,Nova Development International,Banking,medium,contraction,1
COMP_06639,Sigma Brands Corp,Energy,small,expansion,1
COMP_07352,Sterling Commerce Corp,Software,medium,expansion,1
COMP_09173,Royal Group Inc,REIT,medium,peak,1
COMP_07474,Peak Holdings PLC,Manufacturing,small,trough,1
COMP_09602,Strategic Corp Group,Semiconductors,micro,peak,0
COMP_08674,Nova Works International,E-Commerce,small,peak,1
COMP_01240,Dynamic Resources SA,Healthcare,small,contraction,0
COMP_02290,Quantum Enterprises International,Renewable Energy,medium,peak,0
COMP_02741,Vertex Networks LLC,E-Commerce,large,expansion,0
COMP_04586,Atlantic Corp Co,Media,medium,expansion,1
COMP_01230,Global Consulting SA,Agriculture,micro,trough,0
COMP_06981,Nexus Ventures Corp,Utilities,large,contraction,1
COMP_05179,Innovative Components PLC,Pharmaceuticals,micro,contraction,1
COMP_04294,Advanced Devices Co,Software,micro,trough,1
COMP_01059,Vista Labs LLC,Retail,enterprise,expansion,0
COMP_06263,Vista Management Group,Telecommunications,small,expansion,1
COMP_00282,Freedom Pharma SA,Transportation,small,expansion,0
COMP_00969,National International Co,Technology,micro,expansion,0
COMP_03954,Horizon Holdings SA,Entertainment,large,contraction,0
COMP_01940,Vista Works Ltd,Construction,small,contraction,0
COMP_08465,Pinnacle Consulting Ltd,Pharmaceuticals,micro,contraction,0
COMP_01275,Heritage Components LLC,Oil & Gas,medium,expansion,0
COMP_00620,Sterling Materials Corp,Automotive,medium,trough,0
COMP_08506,Global Analytics Holdings,Telecommunications,medium,contraction,0
COMP_01743,Paramount Solutions Corp,Construction,large,contraction,0
COMP_01391,Precision Development LLC,Healthcare,small,expansion,0
COMP_02204,Peak Devices Inc,Transportation,large,expansion,0
COMP_03569,Horizon Networks PLC,Pharmaceuticals,medium,expansion,0
COMP_06117,Royal Instruments International,E-Commerce,medium,contraction,1
COMP_09971,Prime Logistics Co,Transportation,medium,contraction,1
COMP_06053,Quantum Resources PLC,REIT,small,trough,1
COMP_03179,Horizon Corp PLC,Software,medium,contraction,0
COMP_03193,Innovative Development Corp,Logistics,small,contraction,0
COMP_06100,Heritage Capital PLC,Mining,small,contraction,1
COMP_07030,Crown Consulting SA,Transportation,small,contraction,1
COMP_00576,Heritage Dynamics Holdings,Insurance,medium,expansion,0
COMP_06657,Pinnacle Capital PLC,Entertainment,small,peak,1
COMP_07116,Legacy Materials Ltd,REIT,small,contraction,1
COMP_08803,Quantum Services Group,Construction,large,trough,0
COMP_06277,Peak Management SA,Media,micro,peak,1
COMP_08985,Paramount Components Co,Insurance,small,contraction,1
COMP_05898,Eagle Products PLC,Telecommunications,medium,trough,1
COMP_05725,Core Partners Ltd,Utilities,enterprise,trough,1
COMP_00270,Paramount Products SA,Biotechnology,enterprise,peak,0
COMP_00630,Vista Networks SA,Oil & Gas,small,contraction,0
COMP_03082,Legacy Components LLC,Media,medium,peak,0
COMP_03467,Quantum Enterprises Co,Retail,small,trough,0
COMP_06431,Legacy Trade Group,Airlines,medium,trough,1
COMP_09312,Alpha Logistics International,Automotive,small,expansion,0
COMP_07063,Royal Brands Holdings,REIT,small,expansion,1
COMP_09728,Pinnacle Trade Inc,Renewable Energy,large,expansion,1
COMP_05544,Quantum Instruments Co,E-Commerce,small,contraction,1
COMP_04357,Heritage Resources Holdings,Consumer Goods,small,peak,1
COMP_02114,Titan Analytics Corp,Energy,medium,expansion,0
COMP_08220,Integrated Capital Holdings,Insurance,micro,contraction,1
COMP_03217,Prime Labs PLC,Retail,micro,peak,0
COMP_03815,Titan Resources Ltd,Healthcare,enterprise,expansion,0
COMP_08322,Titan Retail Corp,Banking,small,peak,0
COMP_08590,Summit Capital Corp,E-Commerce,small,expansion,0
COMP_02279,Sigma Instruments Group,Energy,large,contraction,0
COMP_04600,Titan Systems Corp,Construction,micro,trough,1
COMP_00014,Pinnacle Dynamics Group,Entertainment,large,expansion,0
COMP_09226,Phoenix Products PLC,Real Estate,medium,expansion,1
COMP_01526,Royal Energy Ltd,Financial Services,medium,contraction,0
COMP_02366,Dynamic Dynamics Co,Insurance,medium,peak,0
COMP_04649,Pioneer Pharma Corp,Consumer Goods,medium,trough,1
COMP_00375,Metro Labs Group,Pharmaceuticals,small,trough,0
COMP_08522,United Corp LLC,Healthcare,small,contraction,0
COMP_06478,Vanguard Energy Ltd,Construction,small,trough,1
COMP_00526,Innovative Devices Ltd,Consumer Goods,small,contraction,0
COMP_06896,Omega Corp SA,E-Commerce,micro,expansion,1
COMP_03592,Pacific Networks Ltd,Real Estate,small,expansion,0
COMP_07905,Sterling Trade Holdings,Semiconductors,micro,peak,1
COMP_02959,Sterling Tech LLC,Insurance,small,expansion,0
COMP_00530,Phoenix International Ltd,Construction,large,contraction,0
COMP_03715,Freedom Manufacturing Corp,Utilities,enterprise,peak,0
COMP_04733,Pioneer Dynamics Ltd,Biotechnology,medium,contraction,1
COMP_01395,Paramount Works PLC,Energy,micro,contraction,0
COMP_05632,Freedom Corp International,Manufacturing,micro,contraction,1
COMP_06564,Phoenix Pharma Inc,Healthcare,small,expansion,1
COMP_04704,Integrated Digital Inc,Real Estate,medium,expansion,1
COMP_01713,Royal Tech PLC,REIT,medium,contraction,0
COMP_09756,Vertex Digital LLC,E-Commerce,large,contraction,1
COMP_00956,Vista Manufacturing Ltd,Transportation,small,trough,0
COMP_06676,Phoenix Labs PLC,Technology,micro,expansion,1
COMP_03454,Heritage Trade Corp,Hospitality,enterprise,expansion,0
COMP_02072,Metro Pharma PLC,Consumer Goods,medium,contraction,0
COMP_09741,Horizon Digital Inc,Technology,micro,contraction,0
COMP_00159,Sigma Ventures Co,Automotive,small,trough,0
COMP_07006,Peak Manufacturing SA,Financial Services,large,contraction,1
COMP_00353,Vista Associates Ltd,Hospitality,small,peak,0
COMP_06079,Summit Med Corp,Utilities,small,peak,1
COMP_06237,United Med Inc,Construction,medium,expansion,1
COMP_02921,Crown Products PLC,Retail,small,trough,0
COMP_04645,Sigma Products Ltd,Renewable Energy,medium,expansion,1
COMP_00662,American Products Holdings,Semiconductors,large,peak,0
COMP_07058,Crown Trade Inc,Utilities,micro,trough,1
COMP_03666,American Digital Corp,Insurance,small,peak,0
COMP_07980,Frontier Labs Ltd,Technology,medium,expansion,1
COMP_00307,Quantum Corp International,Hospitality,micro,contraction,0
COMP_04791,Phoenix Solutions PLC,Energy,medium,expansion,1
COMP_02357,Nova Ventures Inc,Real Estate,medium,contraction,0
COMP_01928,Freedom Bio Holdings,Semiconductors,small,trough,0
COMP_09940,Elite Med Ltd,Entertainment,large,expansion,1
COMP_03428,Royal Consulting International,Telecommunications,medium,expansion,0
COMP_03639,Freedom Pharma Group,E-Commerce,small,contraction,0
COMP_01267,Vanguard Labs Holdings,Utilities,large,contraction,0
COMP_01561,Omega Med Inc,Real Estate,small,contraction,0
COMP_07180,Core Pharma Co,Utilities,medium,expansion,1
COMP_04110,Vista Components SA,Renewable Energy,medium,peak,0
COMP_07868,Omega Trade Holdings,Manufacturing,medium,peak,1
COMP_04905,Delta Power Co,Real Estate,micro,peak,1
COMP_07295,Paramount Enterprises Ltd,Telecommunications,enterprise,peak,1
COMP_00515,Innovative Corp International,Entertainment,micro,peak,0
COMP_00895,Zenith Devices SA,Biotechnology,small,contraction,0
COMP_00022,Summit Components Ltd,Healthcare,medium,expansion,0
COMP_00900,Elite International Co,REIT,medium,expansion,0
COMP_00208,Phoenix Instruments Holdings,Retail,large,trough,0
COMP_00459,Precision Associates Group,Biotechnology,small,contraction,0
COMP_02431,Prime Systems Holdings,Technology,micro,peak,0
COMP_08443,Nexus Holdings International,Banking,medium,peak,0
COMP_03390,National Med Holdings,Construction,medium,expansion,0
COMP_03912,Innovative Resources LLC,Agriculture,micro,contraction,0
COMP_05384,Phoenix Analytics PLC,Energy,large,contraction,1
COMP_00553,Nova Digital Corp,Oil & Gas,micro,expansion,0
COMP_03145,Omega Solutions PLC,Media,micro,contraction,0
COMP_06918,Global Energy Ltd,Telecommunications,medium,contraction,1
COMP_02057,Nova Consulting Co,Entertainment,enterprise,expansion,0
COMP_01926,Summit Med Inc,Logistics,small,expansion,0
COMP_00635,Omega Brands PLC,Renewable Energy,medium,trough,0
COMP_06083,Quantum Dynamics SA,Manufacturing,medium,trough,1
COMP_09271,Paramount Labs SA,Transportation,small,expansion,1
COMP_09679,Innovative Networks Co,Pharmaceuticals,medium,expansion,1
COMP_00106,Paramount Med Corp,Energy,medium,peak,0
COMP_03042,Vertex Components SA,Pharmaceuticals,micro,contraction,0
COMP_01710,Paramount Networks SA,Manufacturing,micro,expansion,0
COMP_00090,Eagle International Corp,Hospitality,small,trough,0
COMP_07015,Premier Power International,Logistics,medium,contraction,1
COMP_03175,Global Devices Holdings,Real Estate,medium,expansion,0
COMP_00918,Pioneer Products LLC,Financial Services,micro,contraction,0
COMP_07834,Summit Consulting LLC,Banking,large,peak,1
COMP_06733,Vertex Associates Ltd,Media,medium,peak,1
COMP_01950,Innovative Components Corp,Automotive,medium,expansion,0
COMP_06369,Frontier Labs Holdings,Renewable Energy,micro,expansion,1
COMP_00002,Phoenix Systems PLC,Consumer Goods,small,peak,0
COMP_08033,Legacy Labs SA,Automotive,small,contraction,1
COMP_06048,Integrated Associates Inc,Telecommunications,medium,peak,1
COMP_02721,Apex Commerce Holdings,Automotive,micro,expansion,0
COMP_09813,Nova Enterprises SA,Healthcare,small,trough,0
COMP_03118,Freedom Components SA,Hospitality,small,contraction,0
COMP_09466,Titan Partners Inc,Oil & Gas,small,peak,0
COMP_03763,Crown Development Ltd,Technology,large,trough,0
COMP_00214,American Retail Inc,Software,small,expansion,0
COMP_00779,Titan Digital PLC,Energy,enterprise,contraction,0
COMP_03497,Titan Energy Inc,Technology,medium,contraction,0
COMP_08818,Phoenix Management SA,Agriculture,micro,trough,0
COMP_02044,Nexus Resources Holdings,Telecommunications,large,contraction,0
COMP_05421,Alpha Retail Co,Hospitality,small,trough,1
COMP_06155,Pacific Systems Co,Mining,large,expansion,1
COMP_08358,Nexus Ventures Co,Manufacturing,medium,peak,0
COMP_08708,Vanguard Brands SA,Telecommunications,micro,expansion,0
COMP_08466,Liberty Capital Corp,Manufacturing,small,expansion,0
COMP_04168,Liberty Instruments Ltd,Healthcare,large,trough,0
COMP_03789,Crown Power Group,Agriculture,medium,contraction,0
COMP_00584,American Solutions PLC,Manufacturing,medium,trough,0
COMP_09912,Omega Pharma LLC,Energy,small,expansion,0
COMP_09987,Innovative Systems Corp,REIT,medium,expansion,1
COMP_00117,Vertex Components SA,Hospitality,medium,contraction,0
COMP_06645,Titan Industries PLC,Insurance,enterprise,expansion,1
COMP_09034,Phoenix Management Holdings,REIT,small,contraction,0
COMP_09952,Zenith Devices Inc,Banking,small,expansion,0
COMP_08960,Alpha Logistics Co,Financial Services,small,contraction,0
COMP_01764,Sterling Brands SA,Hospitality,small,expansion,0
COMP_01876,Liberty Logistics Co,Retail,large,expansion,0
COMP_03225,Quantum Systems International,Software,enterprise,trough,0
COMP_00527,Alpha Management Ltd,Utilities,large,trough,0
COMP_07726,Horizon Digital Holdings,Retail,enterprise,expansion,1
COMP_02947,Titan Digital Holdings,Energy,large,trough,0
COMP_04474,Eagle Bio Corp,Biotechnology,large,expansion,1
COMP_05656,Global Manufacturing SA,E-Commerce,small,peak,1
COMP_06060,Summit Manufacturing Corp,Banking,enterprise,trough,1
COMP_00960,Apex Development Corp,Banking,medium,peak,0
COMP_06343,Atlantic Pharma Ltd,Airlines,small,trough,1
COMP_03634,Sigma Services PLC,Semiconductors,small,trough,0
COMP_01051,Dynamic Retail Co,Insurance,large,peak,0
COMP_03381,Precision Analytics Group,Oil & Gas,small,contraction,0
COMP_03677,Metro Systems Corp,Media,micro,peak,0
COMP_05777,Innovative Med Corp,Construction,micro,expansion,1
COMP_09046,Core Energy International,Retail,medium,contraction,0
COMP_06574,Sigma Partners Group,Transportation,medium,trough,1
COMP_05180,Advanced Products PLC,E-Commerce,medium,expansion,1
COMP_01608,Sigma Components PLC,Biotechnology,small,expansion,0
COMP_03611,Horizon Analytics Holdings,Oil & Gas,medium,expansion,0
COMP_09759,Elite Instruments Inc,REIT,small,contraction,0
COMP_06636,Apex Digital Corp,Retail,large,peak,1
COMP_09998,Pioneer Tech Co,Software,small,expansion,1
COMP_00792,Royal Commerce SA,Mining,large,contraction,0
COMP_03057,Precision Analytics SA,Utilities,medium,trough,0
COMP_01981,United Power PLC,Telecommunications,small,trough,0
COMP_03599,Vanguard Power Co,Semiconductors,medium,expansion,0
COMP_00934,Alpha Corp PLC,Consumer Goods,large,trough,0
COMP_07425,Delta Brands SA,Software,small,contraction,1
COMP_05627,Freedom Power International,Retail,medium,trough,1
COMP_01683,Sterling Pharma Holdings,Semiconductors,small,contraction,0
COMP_04180,Nova Power Inc,Construction,micro,contraction,0
COMP_06447,United Management SA,Energy,medium,contraction,1
COMP_04117,Freedom Commerce International,Mining,medium,expansion,0
COMP_00989,Pioneer Holdings International,Technology,large,contraction,0
COMP_02897,Apex Industries Co,Banking,small,expansion,0
COMP_03779,Innovative Systems SA,Energy,medium,contraction,0
COMP_05659,Global Commerce PLC,Airlines,medium,peak,1
COMP_03094,Dynamic Products Corp,Consumer Goods,medium,expansion,0
COMP_03156,Frontier Components Corp,Pharmaceuticals,micro,contraction,0
COMP_01824,Strategic Development Co,Semiconductors,medium,expansion,0
COMP_09623,Metro Logistics Holdings,E-Commerce,micro,contraction,1
COMP_01099,Pioneer Capital Ltd,Logistics,medium,contraction,0
COMP_02845,Horizon Med PLC,Entertainment,small,contraction,0
COMP_03343,Eagle Bio Corp,Airlines,micro,trough,0
COMP_00039,Zenith Tech Holdings,Insurance,medium,contraction,0
COMP_06541,Eagle Retail International,Real Estate,micro,peak,1
COMP_09474,Strategic Systems PLC,Renewable Energy,large,trough,1
COMP_03357,Premier Commerce Group,Renewable Energy,small,expansion,0
COMP_07814,Strategic Consulting PLC,Transportation,medium,expansion,1
COMP_08221,Summit Pharma PLC,Software,enterprise,trough,0
COMP_09228,Crown Analytics Inc,Entertainment,small,expansion,1
COMP_02429,Precision Systems LLC,Hospitality,micro,trough,0
COMP_05044,Advanced Manufacturing Ltd,Semiconductors,micro,contraction,1
COMP_05347,Prime Devices Co,Mining,medium,contraction,1
COMP_04812,Summit Enterprises SA,Software,medium,trough,1
COMP_08477,National Dynamics International,Energy,medium,peak,0
COMP_00687,Titan Consulting International,Construction,small,contraction,0
COMP_04800,Horizon Dynamics SA,Hospitality,small,peak,1
COMP_07438,Liberty Services Ltd,Agriculture,large,expansion,1
COMP_02354,Horizon Trade Holdings,Consumer Goods,small,peak,0
COMP_06354,Atlantic Med Holdings,Energy,small,trough,1
COMP_04570,Integrated Manufacturing LLC,Airlines,small,contraction,1
COMP_08214,Nova Bio Group,Banking,large,expansion,1
COMP_02753,Nova Consulting Co,Technology,large,trough,0
COMP_08074,Apex Pharma Inc,Real Estate,micro,contraction,0
COMP_01041,Freedom Digital Corp,Mining,micro,expansion,0
COMP_07492,Crown Enterprises Holdings,Logistics,medium,expansion,1
COMP_01266,Freedom Products Co,Logistics,small,contraction,0
COMP_09266,Eagle Services Group,Entertainment,small,contraction,0
COMP_07060,Pioneer Power International,Hospitality,large,contraction,1
COMP_00278,Advanced Tech International,Construction,small,expansion,0
COMP_05085,Apex Holdings Inc,Consumer Goods,medium,peak,1
COMP_02383,Sterling Products Co,Mining,enterprise,trough,0
COMP_00572,Quantum Trade PLC,Technology,micro,contraction,0
COMP_01436,Titan Materials Corp,Mining,medium,peak,0
COMP_05353,Precision Systems Group,Mining,medium,contraction,1
COMP_05446,Legacy Services Corp,E-Commerce,medium,trough,1
COMP_01008,Atlantic Corp Co,Technology,large,trough,0
COMP_04544,Innovative Products Inc,Software,large,trough,1
COMP_08817,Quantum Consulting Corp,Energy,small,peak,1
COMP_02065,Global Group SA,E-Commerce,small,expansion,0
COMP_01137,Core Commerce Group,Airlines,large,expansion,0
COMP_05344,Eagle Med Group,Entertainment,small,trough,1
COMP_00295,Pacific Materials Ltd,E-Commerce,large,expansion,0
COMP_02404,Paramount Analytics Holdings,Pharmaceuticals,large,contraction,0
COMP_03999,Dynamic Associates International,E-Commerce,large,expansion,0
COMP_03742,Alpha Brands Inc,Real Estate,large,peak,0
COMP_09223,Eagle Corp SA,Insurance,large,peak,0
COMP_02720,Pinnacle Holdings Corp,Biotechnology,enterprise,contraction,0
COMP_09200,Titan Works Group,Banking,small,trough,1
COMP_05151,Delta Digital International,REIT,medium,expansion,1
COMP_02809,National Bio Corp,Biotechnology,medium,contraction,0
COMP_00557,Strategic Networks LLC,Logistics,medium,contraction,0
COMP_08926,Royal Dynamics Group,Automotive,small,expansion,0
COMP_04796,Royal Logistics LLC,Pharmaceuticals,small,contraction,1
COMP_02470,Paramount Services Holdings,Technology,large,expansion,0
COMP_03739,Legacy Development LLC,Renewable Energy,enterprise,contraction,0
COMP_04287,Peak Capital PLC,Mining,large,peak,1
COMP_02605,Prime Solutions Holdings,Technology,medium,contraction,0
COMP_00363,Elite Services Co,Entertainment,micro,trough,0
COMP_06925,Freedom International Inc,Airlines,small,expansion,1
COMP_01705,Alpha Products LLC,Semiconductors,large,expansion,0
COMP_02140,Delta Holdings Co,Mining,micro,expansion,0
COMP_03240,Elite Trade Co,Insurance,small,contraction,0
COMP_02384,Precision Commerce SA,Construction,medium,contraction,0
COMP_07315,Phoenix Development PLC,Pharmaceuticals,large,peak,1
COMP_04312,Omega Holdings SA,Insurance,small,peak,1
COMP_01313,Integrated Energy Corp,Biotechnology,small,contraction,0
COMP_03931,National Consulting SA,Pharmaceuticals,small,contraction,0
COMP_06184,Zenith Devices LLC,Construction,micro,expansion,1
COMP_01592,Pacific Capital Holdings,Utilities,medium,contraction,0
COMP_09388,Metro Works Inc,Entertainment,large,expansion,0
COMP_02163,Vertex Partners Co,Mining,small,expansion,0
COMP_02397,Alpha Instruments Inc,Renewable Energy,large,contraction,0
COMP_00318,Pacific Commerce Holdings,Entertainment,micro,trough,0
COMP_05234,Sterling Dynamics Ltd,Biotechnology,large,contraction,1
COMP_05069,Dynamic Logistics Group,Software,small,trough,1
COMP_04037,Horizon Instruments PLC,Entertainment,enterprise,expansion,0
COMP_03021,Elite Development Corp,Media,medium,expansion,0
COMP_08229,National Brands Holdings,Hospitality,medium,expansion,1
COMP_05296,Core Manufacturing Holdings,Technology,small,trough,1
COMP_03973,Vertex Instruments LLC,Software,micro,expansion,0
COMP_05371,Vanguard Resources Ltd,Consumer Goods,enterprise,expansion,1
COMP_04134,Metro Med PLC,Telecommunications,enterprise,expansion,0
COMP_00975,Quantum Consulting Inc,Software,medium,contraction,0
COMP_07292,Atlantic Labs International,E-Commerce,medium,expansion,1
COMP_00955,Paramount Partners International,Renewable Energy,micro,contraction,0
COMP_09307,American Retail LLC,Agriculture,medium,expansion,0
COMP_05017,Paramount Bio LLC,Logistics,large,expansion,1
COMP_09731,Dynamic Networks Group,Agriculture,micro,expansion,0
COMP_07491,Vanguard Group Group,Banking,medium,contraction,1
COMP_01641,Horizon Devices Group,Agriculture,small,peak,0
COMP_01291,Delta Enterprises Ltd,Retail,small,trough,0
COMP_01381,Delta Corp Inc,Airlines,micro,expansion,0
COMP_01934,Horizon Components LLC,Biotechnology,small,expansion,0
COMP_04676,Premier Power Co,Utilities,medium,peak,1
COMP_00893,Innovative Resources Ltd,Biotechnology,small,expansion,0
COMP_07288,Peak Tech Group,REIT,medium,peak,1
COMP_04877,Quantum Manufacturing LLC,Energy,micro,peak,1
COMP_07907,Elite Networks Corp,Banking,small,peak,1
COMP_08195,Prime Trade Corp,Technology,micro,trough,1
COMP_09380,Peak Dynamics Group,Entertainment,small,contraction,0
COMP_02467,Atlantic Commerce Holdings,Insurance,micro,peak,0
COMP_07658,Alpha Services Ltd,Consumer Goods,small,contraction,1
COMP_01914,Vista Tech Holdings,Agriculture,medium,trough,0
COMP_02737,Royal Solutions SA,Oil & Gas,large,trough,0
COMP_00727,Sigma Digital Group,Consumer Goods,micro,peak,0
COMP_07215,Prime Development Co,Biotechnology,medium,expansion,1
COMP_08246,Pioneer Enterprises Holdings,E-Commerce,micro,peak,0
COMP_01797,Paramount Power Holdings,Mining,enterprise,trough,0
COMP_03846,Peak Instruments LLC,Semiconductors,large,expansion,0
COMP_06403,Heritage Retail Corp,Entertainment,small,expansion,1
COMP_00937,Sigma Associates Corp,REIT,small,contraction,0
COMP_02266,Frontier Associates Holdings,Renewable Energy,large,contraction,0
COMP_00825,Quantum Power SA,Construction,micro,contraction,0
COMP_07275,Paramount Services Holdings,Agriculture,medium,contraction,1
COMP_01390,Sterling Enterprises Ltd,Utilities,small,contraction,0
COMP_03565,Phoenix Associates Co,Insurance,medium,contraction,0
COMP_05430,American Industries Co,Entertainment,large,peak,1
COMP_07828,Vertex Management Group,Logistics,micro,contraction,1
COMP_05691,Omega Corp Corp,E-Commerce,enterprise,expansion,1
COMP_07879,Sterling Instruments Group,Media,micro,trough,1
COMP_01869,Nexus Group Group,Construction,enterprise,expansion,0
COMP_08203,Premier Associates Co,Real Estate,enterprise,peak,1
COMP_07487,National Devices PLC,Software,small,expansion,1
COMP_00807,Apex Corp Co,Utilities,large,trough,0
COMP_04806,Frontier Works SA,Manufacturing,small,contraction,1
COMP_09153,Nexus Commerce SA,Telecommunications,small,peak,0
COMP_07512,Delta Retail PLC,Construction,medium,contraction,1
COMP_08057,Strategic Group Co,Healthcare,small,peak,1
COMP_04495,Omega Ventures PLC,Consumer Goods,medium,expansion,1
COMP_02633,Prime Power Corp,Real Estate,medium,trough,0
COMP_08901,Summit Med LLC,Entertainment,small,expansion,0
COMP_08624,Advanced Resources PLC,Entertainment,small,expansion,0
COMP_07833,Pinnacle Logistics LLC,Manufacturing,medium,expansion,1
COMP_04389,United Logistics Co,Hospitality,medium,trough,1
COMP_00146,Strategic Brands Co,Renewable Energy,micro,peak,0
COMP_06468,Omega Trade SA,Telecommunications,small,contraction,1
COMP_02034,Summit Trade International,Transportation,small,contraction,0
COMP_09128,Alpha Commerce Co,Insurance,enterprise,expansion,0
COMP_01166,Legacy Manufacturing Ltd,Entertainment,micro,contraction,0
COMP_02051,Phoenix Capital Ltd,Banking,small,contraction,0
COMP_03761,Peak Networks Corp,Real Estate,medium,contraction,0
COMP_04436,National Brands PLC,Transportation,micro,trough,1
COMP_03431,Sterling Ventures International,Mining,medium,peak,0
COMP_08191,Atlantic Commerce Inc,Pharmaceuticals,enterprise,expansion,0
COMP_08754,Titan Labs Ltd,Real Estate,medium,expansion,1
COMP_07070,Heritage Logistics LLC,Financial Services,medium,contraction,1
COMP_04362,Crown Group Co,E-Commerce,enterprise,expansion,1
COMP_01772,Precision Resources International,Technology,medium,contraction,0
COMP_03512,Paramount Services Co,Automotive,medium,contraction,0
COMP_00272,United Consulting LLC,Agriculture,medium,contraction,0
COMP_08437,Delta Capital LLC,Agriculture,enterprise,expansion,0
COMP_02033,Pioneer Materials Holdings,Media,large,expansion,0
COMP_09665,Sigma Partners Co,Airlines,small,trough,0
COMP_03811,Premier Bio Inc,Construction,large,peak,0
COMP_04347,Premier Pharma LLC,Transportation,small,expansion,1
COMP_00546,Vista Analytics Inc,Manufacturing,small,peak,0
COMP_03242,Apex Management Holdings,Hospitality,small,trough,0
COMP_08503,Zenith Tech Ltd,E-Commerce,medium,trough,0
COMP_09919,Elite Components International,Renewable Energy,large,peak,1
COMP_07565,Elite Resources Inc,Entertainment,enterprise,expansion,1
COMP_00921,Zenith Management PLC,Mining,medium,expansion,0
COMP_09119,Core Commerce SA,Hospitality,small,expansion,1
COMP_06641,American Services LLC,Mining,large,contraction,1
COMP_07695,Legacy Capital Group,REIT,small,contraction,1
COMP_08231,Paramount Consulting International,Entertainment,medium,contraction,1
COMP_07127,American Med Ltd,Airlines,small,contraction,1
COMP_04279,Precision Industries SA,Real Estate,small,expansion,1
COMP_02984,Summit International LLC,Renewable Energy,medium,expansion,0
COMP_00131,Freedom Corp PLC,Retail,medium,trough,0
COMP_07981,Elite Commerce Inc,Banking,small,trough,1
COMP_02668,Nexus Commerce Holdings,Insurance,small,expansion,0
